order_id,customer_id,store_id,employee_id,order_date,total_amount
4798,7983,45,267,2024-12-22,14.48
4799,9429,3,16,2024-06-12,16.08
4800,9471,17,100,2024-06-03,14.15
4801,5124,9,53,2024-07-31,12.06
4802,1923,7,38,2024-06-14,34.41
4803,9038,50,298,2024-08-03,44.44
4804,1365,50,297,2024-08-25,56.87
4805,7675,4,19,2024-12-05,13.82
4806,3374,37,220,2024-04-11,12.00
4807,8662,14,81,2024-07-17,14.92
4808,814,18,108,2024-06-16,39.22
4809,2632,11,61,2024-06-14,7.98
4810,5466,41,244,2024-08-16,12.56
4811,8217,17,99,2024-02-23,22.02
4812,8211,24,144,2024-07-31,20.40
4813,7933,42,248,2024-04-27,21.82
4814,8418,14,80,2024-04-27,9.03
4815,3954,29,169,2024-09-21,8.81
4816,717,46,274,2024-03-31,11.65
4817,354,46,271,2024-08-16,16.23
4818,1357,21,123,2024-07-10,17.06
4819,2084,2,11,2024-05-13,13.44
4820,4955,11,61,2024-02-09,102.90
4821,5237,41,241,2024-05-11,23.37
4822,2170,48,283,2024-01-24,44.18
4823,5222,27,160,2024-07-15,37.97
4824,1244,45,267,2024-01-14,13.44
4825,8218,15,87,2024-01-09,10.25
4826,845,10,55,2024-07-05,17.99
4827,9385,16,91,2024-11-10,14.67
4828,9614,14,83,2024-09-12,29.63
4829,2947,49,294,2024-07-09,26.89
4830,862,23,136,2024-11-30,25.90
4831,4682,3,17,2024-02-07,27.97
4832,5218,10,56,2024-12-23,30.76
4833,6456,27,159,2024-10-10,22.49
4834,4537,30,180,2024-11-11,23.47
4835,7218,34,203,2024-06-17,27.27
4836,4621,7,42,2024-10-06,58.39
4837,3351,11,64,2024-06-16,26.74
4838,2607,12,72,2024-02-17,57.14
4839,3014,23,133,2024-01-14,33.21
4840,9344,31,181,2024-05-21,29.41
4841,1925,20,119,2024-09-08,25.05
4842,7436,37,221,2024-06-22,32.60
4843,1616,6,36,2024-03-09,18.68
4844,4107,39,232,2024-11-28,16.28
4845,2038,2,12,2024-03-21,25.60
4846,1057,27,162,2024-06-28,26.84
4847,4673,11,62,2024-07-11,43.26
4848,5576,5,27,2024-07-19,8.08
4849,236,11,62,2024-05-20,32.67
4850,5608,46,272,2024-03-24,25.38
4851,3238,25,146,2024-01-18,30.62
4852,6275,12,72,2024-11-30,25.30
4853,5568,45,267,2024-02-27,8.08
4854,5014,48,283,2024-12-30,21.63
4855,5498,22,131,2024-03-02,25.00
4856,1213,15,88,2024-08-25,27.98
4857,4374,50,300,2024-06-17,44.09
4858,7235,42,250,2024-03-31,18.99
4859,8533,9,52,2024-11-02,26.13
4860,9716,28,166,2024-09-11,16.18
4861,8168,11,63,2024-09-01,48.00
4862,9057,8,43,2024-04-01,33.78
4863,8775,37,218,2024-11-17,42.48
4864,4895,42,251,2024-05-14,29.92
4865,5000,7,39,2024-11-24,30.71
4866,488,13,75,2024-05-17,43.00
4867,2196,42,248,2024-08-05,14.18
4868,5141,34,201,2024-04-19,22.23
4869,1179,43,255,2024-04-16,13.33
4870,1914,21,125,2024-04-05,33.84
4871,5401,33,196,2024-10-04,39.51
4872,2568,29,171,2024-07-11,21.43
4873,2801,42,248,2024-05-08,10.30
4874,4784,33,195,2024-01-24,27.23
4875,4452,42,252,2024-04-12,44.30
4876,350,49,293,2024-09-18,31.96
4877,5275,28,165,2024-12-09,9.26
4878,4933,36,216,2024-05-31,16.00
4879,557,44,262,2024-01-19,29.20
4880,8203,3,18,2024-10-13,21.55
4881,8449,45,266,2024-04-25,26.11
4882,6580,27,159,2024-05-26,54.31
4883,2048,45,270,2024-04-27,40.80
4884,3177,19,112,2024-08-03,11.97
4885,1973,33,193,2024-10-20,66.37
4886,3890,32,192,2024-09-22,16.56
4887,1211,8,43,2024-11-16,25.55
4888,3666,43,253,2024-09-15,29.58
4889,1098,33,194,2024-08-31,26.60
4890,6279,49,292,2024-02-01,24.14
4891,9336,45,269,2024-08-23,26.20
4892,7517,6,31,2024-10-30,10.48
4893,1070,14,79,2024-04-15,35.46
4894,3263,33,194,2024-10-17,11.18
4895,31,17,102,2024-11-27,15.92
4896,7828,7,39,2024-05-03,12.66
4897,3691,2,8,2024-10-12,12.61
4898,2433,6,36,2024-07-14,15.74
4899,8904,48,286,2024-02-21,39.46
4900,8558,19,114,2024-11-23,45.46
4901,8365,21,123,2024-01-03,18.34
4902,7310,31,184,2024-03-10,23.60
4903,8353,50,298,2024-09-29,26.07
4904,2981,31,182,2024-06-18,11.55
4905,3563,31,184,2024-07-26,50.39
4906,8967,17,100,2024-03-23,17.53
4907,3125,10,56,2024-01-07,42.44
4908,497,2,8,2024-06-04,28.16
4909,6626,7,40,2024-01-12,19.84
4910,6308,25,147,2024-05-03,28.63
4911,7879,47,280,2024-03-16,21.38
4912,9169,46,272,2024-10-29,24.04
4913,5230,8,44,2024-06-08,12.90
4914,2904,5,28,2024-02-14,44.66
4915,1500,6,36,2024-09-11,27.73
4916,690,41,242,2024-04-09,17.68
4917,3019,11,65,2024-06-09,22.28
4918,2984,31,183,2024-03-23,36.50
4919,3739,4,20,2024-03-17,74.08
4920,4114,37,222,2024-12-06,17.64
4921,8326,47,277,2024-01-12,18.60
4922,4805,1,6,2024-06-20,37.40
4923,2070,40,238,2024-11-14,27.44
4924,87,3,13,2024-05-10,26.66
4925,6556,45,269,2024-09-17,26.16
4926,4886,6,35,2024-08-23,29.87
4927,4200,36,216,2024-06-27,32.20
4928,7831,16,95,2024-12-31,17.91
4929,8869,37,218,2024-11-13,19.64
4930,5339,26,155,2024-09-13,24.71
4931,4182,8,48,2024-05-19,25.56
4932,1417,30,180,2024-12-11,37.64
4933,3076,15,86,2024-03-28,8.35
4934,3854,46,275,2024-04-12,29.56
4935,2123,4,23,2024-05-10,15.14
4936,1039,43,257,2024-11-07,18.58
4937,6602,11,66,2024-06-01,29.55
4938,5047,35,210,2024-10-22,52.94
4939,4935,33,196,2024-03-22,26.95
4940,8802,49,292,2024-10-02,13.29
4941,8232,22,132,2024-11-05,20.09
4942,9708,26,151,2024-08-09,21.78
4943,7651,29,174,2024-08-12,65.35
4944,9541,10,58,2024-01-23,18.92
4945,1375,49,291,2024-12-14,15.18
4946,8968,1,3,2024-12-06,35.63
4947,5109,33,195,2024-11-14,24.32
4948,4126,35,210,2024-07-08,25.90
4949,9704,40,235,2024-08-31,30.47
4950,8975,22,132,2024-06-09,24.68
4951,7752,50,296,2024-06-03,21.87
4952,6303,2,9,2024-11-07,9.03
4953,4122,23,134,2024-02-17,36.61
4954,3597,5,26,2024-10-20,19.05
4955,2168,11,63,2024-04-26,32.79
4956,9649,47,281,2024-01-30,15.48
4957,1714,49,289,2024-06-19,31.55
4958,1659,47,279,2024-07-22,12.11
4959,3422,46,275,2024-09-16,27.71
4960,4475,26,151,2024-03-02,24.44
4961,4405,41,245,2024-05-03,25.02
4962,4487,33,195,2024-11-15,42.07
4963,2977,17,102,2024-05-04,41.22
4964,5332,44,264,2024-01-06,19.90
4965,8207,8,48,2024-08-18,26.69
4966,2575,2,8,2024-08-25,63.00
4967,8630,28,168,2024-07-21,25.78
4968,8675,5,26,2024-09-03,36.43
4969,5038,12,72,2024-12-12,5.69
4970,1922,6,35,2024-08-26,64.28
4971,4513,2,10,2024-09-18,18.44
4972,5396,39,232,2024-09-15,18.41
4973,8130,36,212,2024-03-21,50.86
4974,6683,21,126,2024-06-23,11.91
4975,2114,42,248,2024-03-02,32.99
4976,4745,30,180,2024-07-13,121.14
4977,5852,16,91,2024-03-16,18.19
4978,895,41,245,2024-07-05,12.99
4979,6929,49,290,2024-05-09,22.75
4980,3779,34,202,2024-02-08,16.68
4981,9064,12,70,2024-02-08,27.34
4982,8937,2,7,2024-02-08,33.89
4983,6818,12,68,2024-09-24,13.45
4984,9640,40,236,2024-10-01,6.04
4985,6989,19,110,2024-06-30,20.53
4986,402,10,59,2024-12-06,47.37
4987,7705,2,9,2024-11-01,24.22
4988,1531,16,93,2024-03-18,42.83
4989,7027,26,156,2024-09-13,31.83
4990,6405,49,292,2024-01-06,17.57
4991,6539,37,220,2024-08-14,53.76
4992,7293,23,137,2024-10-03,27.31
4993,4800,45,270,2024-08-20,27.24
4994,4701,37,222,2024-10-14,17.47
4995,4962,8,43,2024-04-11,38.54
4996,9008,41,243,2024-03-15,36.32
4997,8659,46,274,2024-10-15,35.09
4998,4423,40,237,2024-03-13,14.16
4999,4871,30,180,2024-07-31,20.39
5000,4386,9,51,2024-09-19,28.65
5001,9925,27,162,2024-12-16,22.55
5002,8696,6,35,2024-10-12,49.43
5003,1684,26,155,2024-07-27,23.29
5004,9274,9,51,2024-02-26,48.07
5005,5776,26,156,2024-07-10,52.81
5006,5231,38,228,2024-12-12,53.56
5007,7328,6,33,2024-01-04,11.45
5008,1324,17,99,2024-11-24,38.77
5009,67,42,252,2024-07-27,13.25
5010,6264,5,25,2024-02-08,33.18
5011,9038,6,32,2024-01-25,29.71
5012,8448,4,20,2024-12-09,17.98
5013,6817,45,270,2024-04-03,62.76
5014,1314,3,17,2024-09-01,22.27
5015,2359,50,297,2024-08-12,20.70
5016,3999,43,256,2024-05-05,17.39
5017,9884,19,109,2024-05-31,12.21
5018,3225,6,35,2024-07-15,24.33
5019,8372,8,46,2024-01-23,58.16
5020,6055,46,273,2024-12-04,12.79
5021,9777,29,169,2024-11-27,45.84
5022,1427,38,227,2024-04-13,22.98
5023,4740,39,234,2024-10-27,42.96
5024,670,43,255,2024-03-09,15.81
5025,9215,9,51,2024-04-14,10.95
5026,5817,49,289,2024-04-15,24.23
5027,7482,7,41,2024-01-04,19.70
5028,5283,23,133,2024-04-28,47.90
5029,2507,49,291,2024-09-19,18.50
5030,7237,23,134,2024-03-28,22.41
5031,6175,50,298,2024-02-17,31.20
5032,8724,13,75,2024-09-16,19.93
5033,2965,21,122,2024-09-24,37.22
5034,8646,34,202,2024-07-31,9.46
5035,2088,12,69,2024-02-04,35.81
5036,1691,45,265,2024-01-10,24.32
5037,2200,41,244,2024-06-23,43.77
5038,8776,42,250,2024-10-27,28.66
5039,3810,24,144,2024-08-20,8.15
5040,5059,40,235,2024-01-03,15.47
5041,3456,24,139,2024-10-31,14.26
5042,1120,41,241,2024-07-12,23.51
5043,262,50,298,2024-02-11,15.67
5044,8283,30,176,2024-09-19,20.88
5045,6071,18,105,2024-08-24,19.79
5046,3279,26,156,2024-07-02,31.59
5047,2556,30,178,2024-03-22,26.97
5048,4703,33,193,2024-11-23,24.03
5049,8081,32,190,2024-06-23,34.72
5050,8100,13,74,2024-07-26,31.34
5051,4230,45,270,2024-12-11,20.96
5052,2634,3,15,2024-03-13,86.85
5053,4777,19,109,2024-08-05,24.02
5054,545,1,5,2024-11-21,15.01
5055,5561,7,38,2024-07-12,27.30
5056,5848,22,131,2024-01-21,24.23
5057,8017,3,13,2024-01-14,11.51
5058,471,13,76,2024-06-29,22.92
5059,9009,33,193,2024-06-14,44.48
5060,5456,45,266,2024-11-01,28.08
5061,6231,30,180,2024-10-27,17.64
5062,1109,42,247,2024-07-10,13.17
5063,9799,10,55,2024-03-14,9.37
5064,9188,29,173,2024-07-24,15.69
5065,4710,22,129,2024-04-24,57.62
5066,8136,6,31,2024-05-17,11.54
5067,6451,12,69,2024-08-07,10.84
5068,1520,49,294,2024-06-25,25.94
5069,9450,14,80,2024-03-30,37.27
5070,685,23,136,2024-01-15,30.32
5071,4259,21,126,2024-05-19,38.25
5072,6394,40,235,2024-03-01,34.53
5073,4599,36,214,2024-08-27,15.01
5074,227,38,227,2024-12-29,8.89
5075,6641,9,52,2024-11-28,23.79
5076,5261,42,252,2024-08-09,24.24
5077,9294,19,109,2024-07-31,22.00
5078,2470,26,154,2024-01-11,11.76
5079,4073,45,265,2024-04-29,50.87
5080,4470,9,54,2024-10-24,32.84
5081,2214,8,48,2024-09-13,88.77
5082,1235,41,242,2024-09-20,18.11
5083,254,37,219,2024-10-23,27.75
5084,9620,8,47,2024-10-22,26.26
5085,4790,29,173,2024-07-05,21.38
5086,6721,34,202,2024-09-21,15.46
5087,2370,4,20,2024-11-29,26.17
5088,4445,16,94,2024-03-01,31.15
5089,5079,32,191,2024-08-09,35.87
5090,6394,20,115,2024-09-25,36.16
5091,5044,25,145,2024-08-16,19.60
5092,4301,27,157,2024-03-24,32.86
5093,524,48,283,2024-08-04,19.59
5094,7243,38,227,2024-07-21,15.60
5095,8229,20,117,2024-03-25,23.89
5096,8031,31,183,2024-04-09,19.60
5097,4340,19,114,2024-09-26,32.03
5098,2837,17,97,2024-09-23,15.88
5099,6804,14,81,2024-03-26,41.96
5100,1065,41,246,2024-06-16,56.86
5101,1318,47,278,2024-03-31,29.01
5102,8086,30,176,2024-05-14,22.32
5103,5489,38,228,2024-05-18,65.64
5104,9832,42,247,2024-12-16,25.52
5105,9819,34,203,2024-05-05,31.02
5106,7459,6,33,2024-02-16,18.31
5107,4836,35,207,2024-06-13,27.07
5108,5192,45,268,2024-09-14,31.54
5109,7426,27,158,2024-03-20,13.44
5110,8549,34,204,2024-06-09,24.63
5111,201,42,252,2024-10-07,19.71
5112,5767,42,252,2024-01-08,29.02
5113,6796,46,274,2024-08-10,20.26
5114,1051,23,137,2024-04-24,52.00
5115,2318,1,6,2024-08-02,47.74
5116,9597,35,206,2024-10-29,19.45
5117,5519,13,74,2024-08-12,24.42
5118,2053,49,290,2024-02-10,33.41
5119,9175,27,161,2024-01-11,15.84
5120,2593,32,189,2024-04-22,19.76
5121,9707,17,97,2024-05-01,9.32
5122,9909,3,17,2024-11-21,27.13
5123,1525,28,163,2024-12-20,19.42
5124,1830,38,227,2024-10-10,33.25
5125,6597,9,50,2024-03-04,25.18
5126,9118,20,117,2024-12-16,26.51
5127,3164,11,64,2024-04-26,12.23
5128,4988,27,161,2024-04-08,53.99
5129,2019,23,136,2024-05-03,26.94
5130,4293,44,262,2024-08-19,43.95
5131,3910,30,176,2024-04-27,26.36
5132,6243,27,158,2024-08-02,22.84
5133,3908,3,14,2024-02-09,15.79
5134,5675,38,227,2024-11-25,12.11
5135,9956,14,81,2024-11-25,33.06
5136,3553,33,194,2024-04-17,56.55
5137,2135,28,165,2024-11-06,18.91
5138,2969,34,200,2024-04-19,14.63
5139,6344,25,145,2024-03-07,29.60
5140,9246,9,50,2024-11-25,23.32
5141,115,29,173,2024-02-03,30.46
5142,6486,18,107,2024-08-14,26.40
5143,6211,16,96,2024-12-16,27.54
5144,8083,37,220,2024-12-16,23.64
5145,5924,30,179,2024-06-29,28.73
5146,6567,47,277,2024-09-24,25.50
5147,3259,10,59,2024-01-01,28.03
5148,5199,21,126,2024-04-18,48.00
5149,8051,18,104,2024-03-08,26.02
5150,9282,30,175,2024-02-16,25.36
5151,750,42,247,2024-01-05,9.91
5152,9678,42,252,2024-03-18,18.16
5153,8717,33,198,2024-11-06,9.04
5154,2896,13,75,2024-04-08,23.86
5155,4742,38,227,2024-05-13,58.13
5156,386,37,219,2024-04-06,26.41
5157,6590,46,273,2024-03-25,25.54
5158,1605,11,62,2024-11-08,27.71
5159,5503,48,288,2024-06-02,11.10
5160,7345,1,6,2024-05-30,29.56
5161,2680,38,225,2024-08-09,15.68
5162,8396,42,248,2024-04-16,17.89
5163,621,44,262,2024-09-14,32.40
5164,5346,7,41,2024-07-07,37.54
5165,5099,5,28,2024-10-31,18.44
5166,6927,18,104,2024-12-06,12.23
5167,701,10,58,2024-03-14,57.04
5168,1821,42,252,2024-04-30,34.38
5169,4084,20,118,2024-12-28,19.27
5170,8367,2,12,2024-10-14,26.08
5171,6331,27,158,2024-05-01,39.72
5172,2244,13,77,2024-11-21,14.22
5173,7471,11,65,2024-05-14,9.00
5174,6170,30,176,2024-03-17,10.97
5175,6181,37,219,2024-09-05,31.15
5176,1817,41,245,2024-10-04,38.97
5177,188,27,157,2024-11-11,31.55
5178,8172,6,34,2024-10-03,30.66
5179,6204,1,3,2024-01-31,22.36
5180,312,24,140,2024-06-28,16.33
5181,8646,10,60,2024-07-20,19.28
5182,8021,11,66,2024-10-20,27.26
5183,313,37,219,2024-03-02,31.72
5184,2388,15,87,2024-12-02,17.05
5185,3865,1,2,2024-05-25,30.36
5186,470,10,59,2024-12-14,40.42
5187,461,25,148,2024-11-07,23.17
5188,4708,47,277,2024-07-13,27.69
5189,8385,47,278,2024-07-05,58.02
5190,331,15,86,2024-09-29,10.14
5191,5005,40,239,2024-07-26,20.27
5192,46,40,238,2024-11-28,38.95
5193,6982,44,261,2024-02-02,7.16
5194,2986,43,256,2024-12-11,29.85
5195,9782,43,256,2024-05-07,75.17
5196,4047,40,238,2024-07-15,26.98
5197,7135,22,132,2024-04-14,19.36
5198,5953,13,78,2024-10-08,20.76
5199,8290,21,124,2024-06-09,23.17
5200,5113,40,236,2024-12-30,24.10
5201,1042,11,64,2024-05-24,14.16
5202,3574,41,244,2024-06-22,27.94
5203,2974,17,102,2024-03-27,66.65
5204,9618,2,7,2024-05-02,15.49
5205,772,7,37,2024-03-07,6.63
5206,6689,26,153,2024-07-31,42.06
5207,147,13,76,2024-11-07,19.70
5208,9551,12,68,2024-07-19,16.97
5209,8645,22,130,2024-11-14,73.42
5210,3148,26,154,2024-05-23,15.98
5211,4603,3,13,2024-12-14,24.70
5212,1472,22,130,2024-12-18,56.36
5213,6010,1,2,2024-10-04,16.73
5214,7824,32,191,2024-01-27,15.00
5215,7749,25,147,2024-07-24,31.27
5216,5735,20,120,2024-09-02,14.86
5217,1319,45,270,2024-09-18,34.79
5218,8401,50,299,2024-10-27,27.17
5219,9080,49,293,2024-05-02,16.44
5220,1801,50,295,2024-11-24,15.48
5221,7914,40,236,2024-06-07,13.04
5222,5665,38,227,2024-10-31,18.35
5223,7137,45,270,2024-03-07,11.81
5224,9430,38,228,2024-02-22,28.42
5225,9713,31,182,2024-09-02,18.18
5226,6424,11,63,2024-05-01,21.32
5227,7215,4,21,2024-05-07,15.29
5228,2222,29,171,2024-04-11,51.51
5229,1132,17,100,2024-03-14,18.90
5230,9316,18,104,2024-05-16,23.44
5231,4879,34,199,2024-04-13,15.40
5232,8350,6,33,2024-04-28,40.42
5233,3810,10,57,2024-08-10,28.36
5234,8283,14,84,2024-01-26,28.66
5235,587,19,111,2024-02-13,40.19
5236,2992,49,294,2024-04-10,17.05
5237,6342,11,64,2024-10-30,27.96
5238,308,19,109,2024-06-03,57.85
5239,5382,6,33,2024-08-25,22.15
5240,4614,20,118,2024-08-09,34.58
5241,5710,17,102,2024-03-12,52.16
5242,2589,9,51,2024-06-13,28.03
5243,6348,2,8,2024-12-26,16.75
5244,778,41,241,2024-01-25,25.76
5245,9488,3,17,2024-07-27,14.71
5246,9472,14,81,2024-08-15,38.66
5247,7671,49,292,2024-06-03,26.77
5248,5253,13,77,2024-06-23,43.15
5249,9178,27,157,2024-02-28,12.95
5250,4504,28,163,2024-07-18,57.64
5251,8860,18,108,2024-02-25,20.44
5252,6362,24,141,2024-10-04,89.40
5253,9181,31,184,2024-06-06,25.11
5254,4019,50,298,2024-12-29,13.77
5255,3099,37,219,2024-08-19,18.14
5256,7368,34,200,2024-10-09,22.75
5257,8908,17,97,2024-11-19,13.95
5258,8184,50,300,2024-03-17,43.78
5259,6641,25,147,2024-07-01,26.77
5260,870,31,184,2024-12-29,7.35
5261,6729,7,37,2024-10-29,22.45
5262,7511,44,259,2024-11-08,21.38
5263,6456,45,266,2024-05-23,16.79
5264,5488,10,55,2024-01-04,60.03
5265,1711,22,128,2024-07-30,43.38
5266,3315,27,159,2024-05-08,30.26
5267,1078,18,108,2024-10-29,24.16
5268,9432,3,13,2024-02-06,80.18
5269,549,5,26,2024-07-12,24.52
5270,6795,41,243,2024-03-20,104.52
5271,2143,34,201,2024-02-22,28.73
5272,378,1,5,2024-08-10,7.78
5273,6044,39,230,2024-03-25,28.40
5274,5005,40,236,2024-03-11,15.44
5275,5046,20,117,2024-10-14,21.54
5276,1082,2,11,2024-03-06,39.98
5277,9713,19,112,2024-09-23,25.05
5278,1645,22,131,2024-10-20,20.85
5279,2365,37,221,2024-04-30,19.35
5280,9247,46,272,2024-06-08,31.06
5281,1916,46,274,2024-09-16,34.98
5282,980,50,296,2024-04-23,17.35
5283,1992,14,82,2024-07-22,14.36
5284,2564,21,124,2024-12-03,20.00
5285,2668,11,66,2024-01-13,29.13
5286,6339,2,9,2024-10-30,14.64
5287,254,39,234,2024-01-05,29.02
5288,9620,34,199,2024-01-08,17.25
5289,2108,12,71,2024-12-24,36.14
5290,882,36,213,2024-05-30,12.40
5291,3807,18,106,2024-03-18,19.10
5292,4424,12,67,2024-01-31,31.89
5293,9447,36,215,2024-06-30,11.69
5294,6246,19,110,2024-01-15,10.28
5295,8246,36,214,2024-07-11,14.98
5296,7099,34,203,2024-03-06,36.97
5297,8905,23,138,2024-06-10,10.32
5298,4096,48,283,2024-01-01,68.67
5299,989,20,115,2024-04-22,24.46
5300,8948,9,50,2024-02-13,26.41
5301,9618,21,126,2024-05-23,15.23
5302,3636,39,231,2024-09-23,28.20
5303,4365,21,123,2024-10-08,54.70
5304,6813,33,196,2024-02-26,30.90
5305,5936,48,284,2024-09-26,49.02
5306,2970,31,181,2024-06-05,25.23
5307,6017,37,221,2024-04-10,10.64
5308,5846,49,289,2024-09-05,35.44
5309,7916,11,64,2024-02-16,88.38
5310,1360,32,190,2024-12-08,23.97
5311,5030,42,250,2024-12-26,18.08
5312,258,31,183,2024-07-26,16.31
5313,3553,18,106,2024-07-26,54.54
5314,4373,41,246,2024-02-17,12.89
5315,5446,38,224,2024-03-11,29.91
5316,2556,43,253,2024-11-27,21.37
5317,1432,16,94,2024-10-22,8.23
5318,4463,34,200,2024-08-11,20.23
5319,5202,6,32,2024-02-03,31.95
5320,2976,17,101,2024-01-22,29.89
5321,8770,38,228,2024-10-09,34.56
5322,5080,1,5,2024-12-08,23.29
5323,69,41,241,2024-06-04,12.05
5324,771,1,6,2024-06-10,21.53
5325,8904,32,187,2024-07-25,30.82
5326,8440,49,291,2024-02-27,24.18
5327,1998,7,40,2024-12-31,16.83
5328,3923,12,71,2024-08-28,21.15
5329,894,14,81,2024-04-30,17.83
5330,5628,47,279,2024-11-14,51.97
5331,8509,43,254,2024-08-13,22.51
5332,4824,1,3,2024-02-04,28.66
5333,9798,36,215,2024-10-20,30.14
5334,3414,41,246,2024-04-21,13.28
5335,9587,9,53,2024-08-12,29.29
5336,8307,47,280,2024-08-28,68.42
5337,477,44,263,2024-02-23,7.61
5338,7997,44,260,2024-02-11,36.71
5339,4819,10,55,2024-12-02,13.26
5340,177,7,38,2024-07-26,28.12
5341,1388,41,246,2024-03-14,11.65
5342,4886,21,123,2024-08-26,25.99
5343,4924,11,63,2024-08-08,26.14
5344,9098,27,158,2024-05-27,21.58
5345,7319,48,285,2024-08-19,25.91
5346,2046,17,99,2024-02-25,63.19
5347,3611,27,158,2024-10-04,18.69
5348,4627,7,39,2024-05-29,17.22
5349,372,8,43,2024-10-18,16.36
5350,2311,28,165,2024-07-29,25.98
5351,1441,22,128,2024-04-15,18.73
5352,2838,32,188,2024-05-12,25.27
5353,2763,38,226,2024-08-30,27.25
5354,6857,18,106,2024-02-19,34.05
5355,1165,30,178,2024-02-12,7.68
5356,7748,42,251,2024-08-29,47.51
5357,5588,9,53,2024-02-08,16.14
5358,491,2,11,2024-06-11,24.44
5359,8995,18,103,2024-03-25,42.55
5360,9670,3,17,2024-06-09,22.85
5361,7684,47,282,2024-06-07,11.12
5362,8231,50,300,2024-03-07,9.83
5363,7759,29,174,2024-05-10,10.23
5364,4353,26,151,2024-08-19,25.75
5365,442,18,105,2024-09-20,52.14
5366,2922,48,284,2024-12-05,56.79
5367,3971,47,278,2024-07-31,23.82
5368,1909,20,115,2024-06-07,25.33
5369,1018,12,67,2024-12-04,30.88
5370,431,41,245,2024-03-10,43.50
5371,2471,15,90,2024-03-16,10.76
5372,786,6,35,2024-11-13,25.42
5373,1479,29,169,2024-11-15,20.49
5374,8560,30,177,2024-06-14,27.56
5375,5514,3,17,2024-09-10,19.01
5376,769,47,282,2024-09-30,13.48
5377,7315,31,184,2024-01-08,16.85
5378,2125,31,184,2024-07-15,16.59
5379,6310,27,160,2024-07-20,20.41
5380,1940,34,201,2024-09-27,15.59
5381,2314,9,53,2024-08-24,31.77
5382,2743,8,45,2024-03-14,22.15
5383,4770,34,204,2024-02-05,20.95
5384,5262,8,46,2024-04-08,27.64
5385,4508,15,89,2024-06-08,49.33
5386,2659,48,285,2024-07-20,21.44
5387,3670,13,75,2024-10-16,15.55
5388,5626,48,284,2024-08-22,21.62
5389,4940,23,134,2024-04-26,63.98
5390,2119,35,208,2024-03-06,16.32
5391,9167,6,33,2024-03-21,47.87
5392,6258,4,20,2024-02-06,16.59
5393,4696,49,294,2024-08-09,26.16
5394,3471,49,291,2024-11-06,12.03
5395,1027,13,75,2024-05-11,48.64
5396,5327,2,7,2024-04-05,27.02
5397,6376,16,94,2024-07-29,14.84
5398,7796,49,289,2024-01-02,28.11
5399,5336,40,238,2024-03-15,29.38
5400,3159,47,279,2024-10-31,23.80
5401,5841,19,109,2024-05-23,26.88
5402,5156,49,290,2024-06-10,35.17
5403,7571,24,141,2024-04-20,18.77
5404,4789,9,52,2024-07-20,44.31
5405,156,25,149,2024-11-06,35.26
5406,2136,1,4,2024-12-27,8.81
5407,265,26,153,2024-09-28,13.31
5408,7630,9,49,2024-08-27,24.31
5409,564,24,142,2024-11-08,17.15
5410,4160,17,100,2024-04-15,31.34
5411,6624,45,269,2024-05-15,25.78
5412,5098,11,63,2024-11-28,26.64
5413,3981,27,161,2024-07-20,12.50
5414,5618,22,128,2024-06-02,33.98
5415,7023,13,73,2024-07-03,43.56
5416,3487,17,100,2024-03-01,16.88
5417,1835,48,283,2024-09-07,47.48
5418,450,7,39,2024-09-29,7.28
5419,8497,36,215,2024-03-26,21.30
5420,6115,34,202,2024-12-10,37.99
5421,4243,23,138,2024-03-22,19.36
5422,1869,20,119,2024-12-24,17.22
5423,5047,41,244,2024-01-14,25.20
5424,1508,48,284,2024-05-28,37.87
5425,5391,12,72,2024-06-18,45.42
5426,9614,49,291,2024-08-07,20.99
5427,2507,28,163,2024-03-26,10.73
5428,7697,32,190,2024-01-27,18.75
5429,2771,22,131,2024-02-02,89.15
5430,5201,2,10,2024-11-15,32.32
5431,2494,4,23,2024-12-25,10.64
5432,9447,33,193,2024-10-08,19.72
5433,1481,40,235,2024-12-17,19.35
5434,2607,10,59,2024-01-07,11.87
5435,8241,37,217,2024-02-22,8.81
5436,8421,48,283,2024-04-06,77.18
5437,6495,31,181,2024-04-02,34.60
5438,8727,24,143,2024-08-23,17.82
5439,3574,9,49,2024-06-30,57.18
5440,4819,38,223,2024-08-22,9.91
5441,7024,44,263,2024-10-10,24.38
5442,8487,28,166,2024-03-04,74.10
5443,9177,11,62,2024-08-05,13.02
5444,1984,50,295,2024-03-04,29.75
5445,5445,43,258,2024-04-27,41.91
5446,4851,38,225,2024-05-15,28.74
5447,7378,26,151,2024-12-20,21.20
5448,3680,46,272,2024-12-01,32.73
5449,6795,15,85,2024-09-21,55.43
5450,4475,40,238,2024-05-12,71.26
5451,8223,15,88,2024-03-14,27.56
5452,4859,8,48,2024-02-22,30.14
5453,1669,32,188,2024-06-20,18.41
5454,9017,35,205,2024-01-11,21.77
5455,7913,4,22,2024-02-24,25.15
5456,1455,26,153,2024-01-18,38.32
5457,8437,39,230,2024-03-31,41.55
5458,6869,35,209,2024-07-05,17.75
5459,9267,35,208,2024-10-08,14.32
5460,5104,50,300,2024-02-19,30.23
5461,7671,11,65,2024-10-04,37.04
5462,1521,3,14,2024-12-23,41.99
5463,8437,16,96,2024-05-16,48.34
5464,3005,46,274,2024-08-08,33.56
5465,3971,35,208,2024-02-14,12.16
